"sample_id","AR_Spratt","AR_Hieronymus","AR_Full","AR_V7","Androgen_Response","Basal_Zhang","BRCA1_DDR","Homologous_Recomb","DNA_Repair","MMR","Chromatin_Remodel","Replication_Stress","CD8_Tcell","CD4_Tcell","Bcell","IFN_Gamma","Inflammatory","TGFbeta","Stromal","Luminal_A","Luminal_B","Basal","Neuroendocrine","EMT","Stemness","PI3K_AKT","MAPK","MYC","WNT","TP53_Loss","RB_Loss","Hypoxia","Glycolysis","OxPhos","Proliferation","Radiotherapy","Metastasis","PSA","Ki67"
"Sample_011",-0.387591740638984,-1.27007624425035,-1.60998252397154,-1.50592528257968,-1.45906744834816,-0.634629241360001,0.166481040309407,0.0365100075860923,-0.482893952790991,-0.164939168068986,-0.546662155321467,-0.435945029640466,-0.481583774867545,-1.45320122597902,-0.478869167429344,-1.69266751719713,-0.772467151115068,-1.18104890731905,0.116930899573603,-0.0334701179352509,-0.439471728176448,0.799749516990632,-0.669865423534366,-0.629095629050182,-0.268708538190287,0.535131332493056,0.550069601583248,-0.526545748128478,-0.686642028546469,-0.638684713279828,-0.394085064917502,0.85238758398343,0.333789885694763,0.585550334696805,0.589007395022221,0.208248254345392,0.943382663782964,-0.299175513794364,-0.651733576449134
"Sample_012",-0.237855686637491,-0.137373393815035,-0.201467182374471,-0.22939386497844,-0.238518556750876,-0.375127803144902,-0.359151397760729,-0.174319655262887,-0.445841704357712,-0.174437981845396,-0.329868460381666,0.693463136753471,-0.287992909850891,0.692312155880182,0.24419395328007,-0.172886070333166,0.150700668973143,0.50319845402702,-0.128640760559436,-0.0100876177047725,-0.355782433519289,0.41189381212592,0.426516816983278,-0.171432953768414,-1.18679231129467,-0.546491722228252,-0.414079173693286,0.38677120203377,0.0245079217168864,0.0353529858025028,0.667256428380239,-1.11906601860403,0.16703696350669,-0.455303648237285,-0.41266811820587,-0.443966155082713,0.286039941232972,-0.397025545779345,0.178437440506142
"Sample_013",-0.268655353918534,-0.455378149522678,0.323256546605284,-0.347285261630932,0.44544242707828,0.129707979926872,0.560602651125326,-0.155800153255853,-0.66702172449661,-0.789481521986429,-1.32013924793266,0.0671334367574721,0.356445634123961,1.59072624637271,0.861477876289921,1.77712328145705,1.07127957128585,1.32405806612478,1.74013982317949,-0.107917699800916,0.019966378572151,-0.412263071661074,-0.0461505027108366,0.229006164788776,0.129169117029949,-1.04650539134453,-0.386015724306204,-0.752725167365314,-1.24698869315181,-0.480114602656699,-0.851147452345891,-1.40717882936124,-0.46390295440803,-0.87400603947793,-0.236766872958505,-0.944682251685735,-0.982375073024699,1.45617900026936,-0.238670489884793
"Sample_014",0.792561883851721,1.03594594905092,0.16041912834252,0.97565399677408,1.02497498693914,-0.30621342497325,-0.6520915064562,0.876041176068466,0.148203769107617,0.127713247333282,-0.0623326664530563,0.694199991399987,-1.04984338116755,-0.781148307345704,-0.0745126536113984,-0.473427963552873,-0.725283328746724,-0.4973190459788,-0.567637727261376,0.75878256415944,-0.264215347156059,0.246669216844454,-0.147101491641786,-0.487215198116467,-0.414558762263897,0.58899613464425,0.437975378697314,1.54061897809269,0.830397223454057,0.449380122311121,0.13318403507064,0.211616124373708,0.940770130069827,-0.726064141779464,-0.0558151418815736,-0.273380159232166,0.12283109029857,0.0612974164096936,0.676439677436838
"Sample_015",0.870119805254333,0.53865953027959,1.18001147999809,1.64941631696789,0.718366197606654,0.60435461743433,0.626758283552299,0.577382954566198,-0.43639473812399,0.638598128629757,-0.577258531663822,0.722488492413153,-0.338324707065087,-0.726892895837975,-1.23019872348904,-1.16710746299948,-2.15429363349506,-1.73246179827642,-1.12421038364808,-0.238241205479339,-0.858225939368367,-0.106903861037622,-1.93150219922346,-0.277756721188668,0.0822214752063262,-1.94437126697596,-1.576016068035,-0.910549529829429,-1.25093095012198,0.213018961619442,-1.3673703746886,-0.00496711158630969,-0.398313688617366,-1.45219267896833,-0.961497590350134,-0.298707742115824,0.413011614907653,0.417337859183019,-0.363269814877392
"Sample_016",0.586245888789395,0.47992282044422,-0.711820738864943,-0.69672516202291,0.0880914608869107,0.42182857795346,-0.344654080424485,-1.00569429935114,-0.899714598679801,-1.20457749619737,0.109910154521983,0.367346702765466,0.656196898698273,0.705593963500564,0.264983177754757,1.78717773381696,1.50712737989977,1.44876301045424,1.18638654427036,3.129241160418,1.55869254944159,0.827057503363653,1.88184400820863,1.91253469644569,1.72310290698353,-0.0805363553212644,-0.305672649998676,0.13818505685489,-0.344184744945683,-0.177591975424893,-0.434244609683469,0.240669255611466,-1.00821855839691,-1.49322758079662,-0.375758382541697,-0.685510083566368,-0.893467110450899,-0.765492381161782,-0.814035459996914
"Sample_017",-0.567764725172478,0.252244594085391,-0.810424825164843,0.0221132357624725,-0.78209891608109,-0.213499646585545,0.16995405481242,0.807350122449552,1.11059519934926,0.617748430600457,-0.266991469826718,0.210936491763555,-0.894631554485505,-0.793786610224439,-1.58574828162793,-0.251353955768461,-0.194319668837318,-1.44459960639765,-1.15932880442873,1.83779645561093,0.0468419904644692,1.32961454055786,1.51728668090094,1.22161814220264,-0.223912933086355,2.03702991914544,0.601844135936127,0.894317366518623,0.446326163316547,0.553934403348358,-0.511852578540044,-0.0145238293183647,-0.137381972792836,0.225440424218533,-0.49593956067139,1.33126374041699,-0.0502811488553209,-1.22171230116655,0.599225774870033
"Sample_018",-1.38909636267971,-0.282945488604998,-1.3088908344318,-1.45304687636924,0.277308554354331,-0.669156307083811,0.400298522012109,1.01535672583199,0.970930541286238,1.37682013587834,0.0813368139258838,0.828168372859619,0.325393786098715,0.46194038265616,-0.439296815995807,0.366046491264639,-0.233045069433801,-0.20609398654995,0.0766989682652521,1.61102245811537,0.342976527850861,0.188771361874691,1.28019034347726,0.580452573338969,0.787364455314503,-0.576097352614629,0.264226634290057,-0.859569690301917,0.115737683356316,0.807370866056115,-0.20614900847512,0.493723710170734,0.199245767192409,-0.172597751966394,-1.08972194520749,-0.158097347164929,-0.233679511167347,-0.986613720485692,0.340039352903489
"Sample_019",0.302518552549954,-0.810673699314269,-0.471796466861025,-0.150068477484246,-0.131356988840153,-0.376704731376162,-0.409118559007049,-0.974359200733195,-2.07077454264306,-0.196925806875209,-1.11240384541178,-0.924593509685574,0.151721456977358,-0.805786051667927,-0.59511383313962,0.157690191637969,-0.306176435652699,-0.0510111285742293,0.471447566957122,-1.18018661615024,0.0357868142546169,-0.279412096267613,0.25220340936795,-0.587374231702338,-0.405630407892759,-1.22196217614916,-0.532149510557499,-0.121892227533027,-0.206848032471949,-0.0438652847026062,0.0897737329202871,-0.0422653580876959,-0.047924780492079,-0.638564002577147,0.0698544979254898,-0.615951898243341,-0.273576347118669,0.0421994691048546,0.848248371208945
"Sample_020",0.161364969289145,-0.358262298368615,-0.165153015115529,-0.70556688181124,-0.65082714494142,-1.18193737048875,-0.264490751020395,0.072372272195906,-0.420044153632363,-1.17061126122888,0.069668444704346,-0.67731651758291,0.114989143022022,1.13868840628623,0.119540750392866,0.695100127940891,1.30118040769032,1.44638458797958,-0.365221976431128,1.11822637563675,0.666799821389219,0.558427219861402,1.03528174397281,1.22733360065462,1.34173881228664,0.880180267262515,-0.161647321906425,2.34002914403108,1.33969818561427,1.03241000696572,0.669144188580124,0.511842862226048,-0.112424617622945,0.893397060953503,-1.22032108536872,-0.120469647705828,0.495166230578583,-1.72725468273954,-0.162127198576264
"Sample_021",0.543237663588555,0.742662784379859,0.391940456892967,0.724922725338356,-0.21757564095618,0.138363811621134,1.33387775665073,0.311944508867728,0.696222577364003,1.1702059866698,1.06116210200414,1.68914898641595,-0.445287250583907,-0.920461616869837,0.0796182292003285,-0.264789757419367,-0.159291832879003,-0.0418218225938782,-0.045644824573487,-0.514510918649892,-0.99827783902917,-0.0661947710939153,-1.37168761299412,-1.1329479483942,-1.16027208116519,1.42247294111743,1.28843653444274,0.519606343001664,1.74137072032855,1.01790052511938,-0.278158397508007,1.89252302127003,0.882778886063172,0.697305373771009,1.18849113561168,2.01060547515802,0.662729094437956,1.33337077716601,1.41230773889387
"Sample_022",0.654098983563229,0.147123593668778,-0.94784006367966,0.825134135799332,1.61839442526229,0.0350706782440896,-0.491722401743362,0.728104980111641,0.226269436634411,0.250901809544678,-0.23018614991066,-0.229110892476515,-0.260662183485345,-0.957833265123626,1.23597444976609,-0.411885825602732,-1.32119395656256,0.08699408214967,0.0500838426642833,-0.436425262289686,0.0777525887902492,-0.899373354388471,-1.6049426206658,-1.29433661773222,-0.128836530370739,-1.06039693792912,-0.779951396273998,-0.518350832092396,-0.941759477686746,-0.11620665493621,0.155856910696747,0.0558347732809167,-0.786370458504145,0.927876948367568,0.251680080045823,0.500583516811084,0.0803285556245936,-0.0602371348511679,-0.496238509649542
"Sample_023",0.623440270875161,-0.239195178906935,0.0769792967344025,-0.191678409954122,0.0165682408037028,-0.00154540083951929,-0.125158956565117,-0.13094834878505,0.266610648450331,-0.58252713968243,0.298775107113601,0.689491766280933,-1.03277699753172,-0.360636131890899,-1.9217737551499,-0.513373326496654,0.0236140790859815,-0.0221462678401023,-0.192476614800102,-0.420638456811558,-1.03707160623946,-0.184634315347447,-0.350106599265018,0.717663190427425,0.362624574167455,-0.965145118483086,0.0420161667110781,-0.855984542832303,-1.0794262218347,-0.692323685723279,-0.630603633858491,-1.47994908819371,-0.501014561518447,0.220018170673735,-0.647623132093198,-0.780126891574157,-0.221361054478274,-0.306424242927179,-0.781355571561464
"Sample_024",1.2690163545008,0.691093065456546,1.12663505270506,0.846860474525488,0.0116130835447209,0.881795625458392,-0.199586933421989,-1.24830400759394,0.2696974923334,-0.736339401162769,-0.275205594277452,-0.57700530679616,0.206511091171342,0.00914596813055929,0.261487955945434,-0.0622575605802036,-0.691402499034712,-1.29837535127523,0.484952873606236,-1.33037103805037,-0.167795918452968,-0.120139484762723,-0.208300047815512,0.39681181369646,-0.102853518827779,-0.738652417003724,-0.119283018463629,-1.66506026660953,-0.680054696206584,0.509404259668993,-0.810191716865689,-0.993773151288267,-0.863175885035187,-0.41278685542273,0.694665097666315,-0.47772162212533,-0.0707493607367057,0.573486744562261,0.542626901152021
"Sample_025",-0.665326756013833,-1.31524918483112,-0.466204540334475,-1.05169392721152,0.160016504924674,-0.506848733938106,-0.820790254041397,0.174453664757684,0.225068590081182,-0.999332003876258,0.154179251402947,-0.0607469618162836,1.04532780758652,-0.753323973344957,0.714554217660039,0.971359158931711,0.74606352525178,1.56997005216454,0.324109295892369,-0.0194601458648012,0.239709480945757,0.851692616857614,0.683617516005709,0.62956461568112,0.664121381223771,0.84884488971031,0.12565172121613,0.585147913003732,0.0500340336880348,0.214512479392896,0.688508486251553,-0.745339595423638,-0.478131996509532,-0.365003694360303,-0.229787163579526,0.232481192884862,-0.330170309839953,-0.171646890231417,0.755759490466572
"Sample_026",1.10645922047736,0.823170945004014,0.74078575138445,1.19637368832189,1.25341664109005,1.05871807649578,-0.0816287414625791,-0.0298544218369954,0.790941718832497,1.40388584716968,0.0405670936399791,1.40649060075156,0.423623192065131,-0.0318123835183848,-0.822221099267159,-0.126990607847023,0.147499309356975,0.0614017682910168,1.13320222461032,0.326702953721425,-0.210436269501638,0.253207516361929,-1.28923333854585,-0.49294661470756,-0.586846486916084,-0.566207956841893,-1.10193661343407,0.55660125568053,-0.956056842207863,-0.694651694575468,-1.30890392627953,-1.35852151073026,-0.985471569262471,-0.897504806228267,-1.46058026094141,-0.942941844959325,-0.456481442540282,1.41046060802774,-1.55788378898391
"Sample_027",0.427808538823585,1.13537536249966,1.35423809386659,0.78949539084983,1.83185642645968,1.2744742150416,1.72111839147445,1.47026713123442,2.32004985839219,1.38136209518172,1.89279381411525,2.91125879168233,-1.59241515675967,-1.55996285237984,0.0140989048426688,-1.08825238396217,-0.671464719020174,-1.59923612512682,-1.09240012345925,0.395714433999538,1.1030644703332,-0.337940399086444,0.934537495867012,-0.012174840068082,0.301336843696981,1.34803204737095,1.96387327973117,0.543104469283847,1.42395614725337,1.08610876804391,-0.753409621392033,1.22945335879854,0.638301428598039,1.60275558802054,0.758046321861114,0.573425148800035,0.664074035537918,-0.429237454566318,1.42502162552791
"Sample_028",-0.765974409683419,-0.0831835476953257,0.705999755932102,0.448972678743796,0.619396635325951,-0.110956863282317,0.374281982130025,1.49164074562804,0.143918997659556,0.779400802573054,0.254565977441791,0.470759216492028,-1.73289426538232,-1.89943624487906,-1.25360015417493,-1.92548733553474,-1.60149525297503,-2.02096588522532,-1.64710433510085,-1.22459157302549,-0.855225049163179,-0.957380340607288,-0.277971739034294,-0.745166137362453,-1.05412020457631,-0.614080922138208,-1.17979291802972,-0.456606155687711,-0.492693301050774,0.981889100094094,0.130853497007485,-0.319381934977346,-1.05012711636683,0.570743837591583,-1.59664099420321,-0.728426516412256,-0.53863276490609,0.236087647955958,-0.681184101236161
"Sample_029",0.82291580316903,-0.86268349645815,1.03819183998898,0.0109258207025245,-0.0786527613409232,0.255675176520468,-1.2358259718369,-1.28904272392938,-1.32326567822931,-0.55862141134717,-1.77718311850059,-1.60689630778253,0.481045044630638,-0.0341151266249419,0.36283551796293,0.697654087609609,-0.113407969204159,0.672565561298645,-1.06365716221095,0.438872364513082,0.320423165546705,0.196422935757722,0.0266591878250021,0.527540413803309,0.849694384042695,-0.193322232403927,-0.881140097186847,-1.3533106546822,-0.0757268203472323,-1.29042631293415,0.266026811882012,0.0479051484415735,0.194138707154598,-0.362647524666164,0.159704096094023,-0.572460178832148,-0.399347994347534,-0.722021555343931,-0.365912700474276
"Sample_030",0.0373394640295423,-1.07449232402768,-0.979341304064325,0.432135474264519,-0.369019160439223,0.0454194039753129,-2.05550863779108,-1.92887764656584,-3.04446924118331,-1.67132374134566,-2.17328427424976,-1.32752964268431,0.467703035359633,1.41397691494559,1.08855432093181,1.61233145922642,1.96640156555047,2.2195946378971,1.53645939332681,1.31422178734087,1.87826120679458,-0.27195439605672,2.16764242497904,0.888483237679669,1.13426120751846,0.108185477114587,-1.1371623345553,-0.476361157128852,-0.607525136908143,0.489586820617998,0.259932756132701,-1.76549225850563,-1.67170812730191,-2.00674194956004,-1.47255355147694,-1.40141982179099,-1.19407477849357,-1.111368580861,-1.7266801060542
"Sample_031",-0.356572192037805,0.552885480463992,0.387249445724983,0.131828364402411,0.488706176323813,0.328422055806998,0.709601327737742,0.173299030234498,0.128889573749749,0.298909160749984,-0.199402508074325,0.215511190604144,-2.21205968981595,-1.37034314779548,-1.36418005214501,-0.298421416264835,-1.06142348932631,-1.02317365731428,-0.887773334792715,-0.193241066999087,0.0537446200930708,-0.105449814455146,0.484233755839298,0.60520724710623,0.445557128805221,0.54543525473819,0.947474184995458,-1.17243994168248,0.613468380542432,0.33516194990355,0.598702644805039,-0.285381668880432,-0.390801653593627,-0.45049574593116,-0.310407791160952,0.285754358697151,-0.0322355054882609,0.202840637366586,1.32651478860943
"Sample_032",0.268031897671595,-0.521245584856199,-0.987265977063998,0.261158663901016,-0.739465032745223,-0.502780690978009,0.212091038879172,0.379276303608757,1.08474658119147,1.39853559398282,-0.0809675711946655,0.31650646740153,0.889292696174261,-0.34141330422228,0.841765041685693,2.02995825388146,0.338421343722199,0.58804250306775,0.504689226851997,0.691872586589331,-0.98574722160905,0.0733420125961728,0.132700442798756,0.462488267023557,0.16395393938141,-0.626957522869516,-1.18984859956096,-2.26612847126508,-0.5412355855922,-0.38433339718315,-1.65205929961372,0.292083710673408,0.585246682899061,0.0456304506580032,-0.716732855007032,-0.117106510795701,0.0972328332072956,-0.423121802449061,-0.637195140799526
"Sample_033",-0.175893320094934,1.16666632521469,0.862316664273887,1.37776954454832,0.748854445583551,0.358504352954855,1.63251549564858,1.24421841051385,1.84184474015679,1.39712092313047,1.48081614699659,0.964676639855749,0.21018328298332,0.226586918418501,0.122154567850713,0.318753851020647,0.0253674729077623,0.15161755012301,-0.738037540791417,-1.191168151836,-0.973404111717958,-1.13554512483347,0.377111321626161,-1.13638407655262,0.301513499628623,0.968174143663333,1.23259484044803,0.551044950445675,0.578434999893332,0.82082830571079,0.489110229870954,1.3321421494211,1.80688916931317,0.590042374607331,0.838683615118172,0.979932582036233,1.51661753540774,1.78890782824438,2.10034881523818
"Sample_034",-1.62390761846995,-0.916955914248964,-1.29583933291886,-1.16596612486622,-1.77235737983341,-1.61852111930951,0.636911140147991,-0.984110722013524,1.40658184017903,-0.546046812669084,0.372101809754967,0.604247170641933,0.834454992666116,1.07543356812067,0.117131116911749,0.174521701639211,1.54057461992227,0.377994846505208,1.01774748581163,0.619307726208827,1.46660369636256,1.5181648306133,1.49157397506332,0.905894067514895,0.526144576568338,0.80613559517002,1.32241710812907,0.172744093668547,0.424849793163256,0.236187570623843,0.256443093121037,0.299026586722534,0.525528735787071,0.304689186373182,0.459966264311784,-0.461731572540798,0.436785706952501,-1.60194921512643,0.286978279440577
"Sample_035",-0.0881707515224267,0.075553169894645,0.532119977520258,1.50235348671608,0.087544554757119,-0.0661984128726735,-0.728871388137305,-0.203328812116975,0.0895727819736116,0.325780707892412,0.8054494225135,-0.369531964460829,1.72426607336244,0.470262080547927,1.02813626583906,0.260209020014338,0.498104488685145,-0.0751130527427547,1.01030892912576,-0.504470744641044,-0.194831636130007,-1.93609240563389,-1.458315074236,-0.318932555728649,-0.864185657635704,-0.346770735637589,-0.668103188607536,0.542186683106659,0.430116856307791,0.657508081775891,0.307655923887098,-1.18670099700267,-0.9733834440576,0.282670155012113,-1.43385609570061,-1.44813434940793,-1.11933883696561,1.08827608359891,0.592796864677966
"Sample_036",-0.0681650729767059,-1.01812325206628,-1.47622245916766,-0.503930026237099,-1.25373921475915,-1.3583949690397,0.560280493937015,1.92424162556415,0.441389222171569,0.933845583769235,1.01067025879677,-0.50152067234084,-0.954293605828297,-1.05307342930044,-1.50939323461262,-0.0926099786901147,-0.445623034716399,-1.22717453537462,-0.981149604566146,1.1054247577605,1.16194298299359,-0.296522424883897,0.576310218119356,0.749204502814042,-0.0120230126003038,0.781529006241736,0.76121491697441,1.36405857855432,0.876587109774543,0.584083480021301,0.266708070088966,1.87278164190992,1.86410734517532,1.14700499703408,1.58361957960873,1.28251890344459,1.26250132147622,-0.590268706197649,1.5780050713171
"Sample_037",0.188539287654594,0.277668256671928,-0.547588385511118,0.520659144479969,0.259754521757802,-0.0636430660166833,1.16149935094888,-0.0240844390510989,1.43078497237803,1.23537602136648,1.59973260753435,-0.518874495961747,0.172768352405646,0.931977755397228,0.696038306958985,0.897484629218978,1.40513907941587,0.828869930429241,0.609247183076817,0.586209790276188,1.90459360694419,1.24365726134128,1.70483822919128,1.34292102792311,1.70087084825515,-0.992457652194849,-0.110744848506485,-0.818175187349112,-1.06854161592034,-0.0524046292357128,-0.260843456352809,-0.380667953952225,-1.14884589768078,-0.44143218291454,-0.606727377450857,-0.734859956538117,-0.869211367167328,-1.69662232367524,-1.32967280970707
"Sample_038",-0.734462527639332,-1.62279632975617,-1.62410728556268,-1.3152238596958,-1.11928265708195,-0.776639206284665,0.558950959814053,0.158007860655927,0.411526631765538,0.0606174472425045,1.10400144338176,1.53927551502998,1.771303365217,3.29912670972815,2.21608948694249,1.7186139415917,2.12377195956625,2.16310858302854,1.26550241055556,1.28147486314706,2.05182672610914,1.28234798658848,2.29551232767366,1.24504269133479,0.734557406798289,-0.0692584225900424,-1.24932970854869,0.861058991451894,-0.303856850331332,-0.069557042357278,-0.393584536867496,-1.03297602205666,-1.41016913864284,-1.22185068656944,-0.815985825869071,-1.07249618689312,-0.594414243990075,-1.5287759729305,-0.612256101573
"Sample_039",1.62743559018273,0.0105305048064435,0.194592363038543,0.409475834258048,0.983264448487919,0.438846145750413,-0.13399901062145,0.513685040570616,0.407475275876761,0.628315025025597,-0.30444028843817,0.830129338498839,0.187349233070957,0.104649558025006,0.0803594376908233,0.981346462378981,0.126867527193422,0.606484066147026,0.954386716648668,-1.60768717430561,-1.07551935486559,-1.19479256881256,-0.418398893568272,-1.54109063356339,-1.59127179039047,0.0808865768447179,0.0815026344531255,0.310899094483107,0.422065871748205,1.24536791193837,0.887602297922747,-1.16144804138173,-0.98425439612507,0.135734250464702,-0.694946811948045,-0.491881649612262,-1.45632519948192,0.856583655495005,-0.120809298348747
