"tree_distance","embedding_distance"
1,1.02041641417143
1,0.977663047999856
1,0.859617947939358
1,0.963693145725067
1,0.730987389617361
1,0.95910498850849
1,0.822607698536825
1,0.920047798573762
1,0.987385353024389
1,1.07030435113276
1,1.11797295847615
1,1.29483194021571
1,1.08307810813395
1,0.724538602914879
1,0.877965665258568
1,1.00271038543366
1,1.29775733339517
1,1.15743408314708
1,0.80142925804434
1,0.842352809789474
1,0.94674738621629
1,0.766164233579732
1,0.884689972062037
1,1.02444770565743
1,1.11686020763374
1,1.17243442746506
1,0.969150378132425
1,0.859199523804442
1,0.745497266162204
1,0.717316606377567
1,0.801078454503446
1,0.84401375494062
1,1.0090632079645
1,1.14915674105293
1,0.913066824393005
1,1.27620398517538
1,0.708743995399325
1,1.00090658040155
1,1.36982119881303
1,1.02054169532336
1,0.71118957758142
1,0.630584535185423
1,0.915470171199768
1,0.842795450026758
1,1.13284386305691
1,1.19439534653561
1,1.12446847275697
1,0.719681660340959
1,0.942598661767359
1,0.707491131916153
1,0.823994787706083
1,0.856605609048698
1,0.913931021201845
1,1.21264831039308
1,0.808256999429039
1,0.813639172820675
1,0.66540659434295
1,0.755527435822925
1,0.955990909683165
1,0.9664040899785
1,1.37191228604661
1,1.22580270678332
1,1.1225091854725
1,1.18429235132826
1,1.01149216089868
1,1.11802662843763
1,1.0400798875044
1,0.949546706126332
1,0.934927838968065
1,0.950072653076342
1,0.924818396839021
1,0.574809081335428
1,0.7889413680575
1,0.834347415582044
1,1.0064676406725
1,0.743747139823083
1,0.831270483840788
1,0.991345908860579
1,0.684670310994466
1,0.960012660500635
1,1.06686277397034
1,0.92663608919459
1,0.76701054718053
1,0.954598451829107
1,0.928428263782451
1,1.01997376460809
1,0.685545858652609
1,0.992206185482143
1,1.00767320837118
1,0.91419965464479
1,0.613190476185999
1,1.20935820131072
1,0.980266091932327
1,1.15502368429212
1,0.973148256699521
1,1.02266415823547
1,0.690449759081297
1,0.867666181304651
1,0.846979646568916
1,1.09338250511869
1,0.935610160366333
1,1.02411401704969
1,0.574031291150414
1,0.773697027141807
1,0.833562626479454
1,0.927732357204422
1,0.812435195059499
1,0.71595293740308
1,0.895511016413286
1,1.20849340051516
1,0.739608885422791
1,0.986566998680667
1,0.867231276917316
1,0.908637186376601
1,1.01775254135589
1,0.811060497706186
1,1.34928592758637
1,1.00937219616129
1,0.894802762819649
1,0.674730822693386
1,1.25213978029453
1,1.30372632898055
1,0.651734370539092
1,0.910875195146743
1,1.21396319204696
1,0.774313299874382
1,0.93933406095759
1,0.982756798824985
1,0.681258929156931
1,0.980255837082611
1,1.18402880306232
1,1.045696154084
1,0.582881249529474
1,1.3058695164202
1,0.649082611972031
1,0.809538171937409
1,1.20683529422341
1,0.882093449853887
1,0.721516837613414
1,0.666843989835162
1,0.979553358570868
1,1.37218308293043
1,0.734161866809851
1,0.861355378917987
1,1.01429281621751
1,1.27551780168818
1,0.681829593545821
1,0.965353175930792
1,1.19665764716424
1,0.931441917790085
1,1.28756123356909
1,0.875809108538777
1,0.896107025910547
1,0.722799102891654
1,0.778512372999891
1,0.977579042293445
1,0.827966288045087
1,0.91297892427146
1,1.02663176294493
1,1.05195097268885
1,1.18979779214451
1,0.727051543472489
1,1.20346368673853
1,1.3182067958294
1,1.09874547515757
1,0.585211539568193
1,1.08044874155112
1,0.736890127277983
1,0.680823211519863
1,1.22671420002238
1,0.625923413118824
1,0.945434349783713
1,1.26831538476545
1,0.498330266208765
1,0.935249732163977
1,1.33671283805111
1,0.808038411036833
1,0.934882680562227
1,0.817986500618765
1,1.33431834922557
1,0.931765993560542
1,0.832577445641272
1,0.780522529682125
1,1.27689945789457
1,0.972354288814037
1,0.795358365645451
1,0.923730879835821
1,0.895254669908501
1,0.608890052312806
1,0.52782230017311
1,0.847103104628422
1,0.923889155475347
1,0.815192769360514
1,1.344541921165
1,0.920780532279759
1,0.694221893746533
1,1.41781158152445
1,0.714470862826745
1,0.754225549242893
1,1.01442016577523
1,1.02272570046821
1,1.35406053555017
1,0.876100823621881
1,0.793106266193911
1,0.828645392327937
1,0.764394783747514
1,1.0004198237604
1,0.914370478221638
1,0.948409442386766
1,0.850012418446978
1,0.965297041943516
1,1.13047636049694
1,0.897131303860662
1,0.762469138683482
1,0.678880905521418
1,1.01785332693931
1,0.982833793491446
1,0.95649700000986
1,1.08488996418874
1,1.28816698791321
1,0.733353767840912
1,0.852640204565894
1,1.23499038483657
1,0.803119044060413
1,0.778282016637622
1,1.22015863399882
1,0.827374700789786
1,1.23053587925108
1,0.960497008352399
1,0.929409648063631
1,1.24136681165201
1,0.540233093171047
1,0.831114520376611
1,0.967901320555752
1,1.38199117412756
1,1.3224541693702
1,0.843759190214669
1,0.936143892386696
1,1.22499643428268
1,0.973659184965791
1,1.04649318201612
1,1.23347677054097
1,1.04800506422134
1,0.837028771053137
1,1.12020933808507
1,1.34504540158672
1,0.967654452890249
1,0.88923296442116
1,0.563604530008736
1,0.735102654693959
1,0.603760035322339
1,0.817389493279978
1,1.03839042411912
1,0.979629865313832
1,0.930955861567298
1,0.815701443060753
1,0.861053690636862
1,0.908638510985022
1,0.686806351966393
1,0.785714633378639
1,0.766746405333379
1,1.0876281899798
1,0.769077304941153
1,0.995809749665793
1,1.15651002881666
1,1.10978982105848
1,0.580797645775829
1,1.03816657959597
1,0.659092301897394
1,1.04146872443055
1,1.00486645659781
1,0.680454440567218
1,1.22614646523784
1,1.23608401338367
1,1.1480603609714
1,0.875325676244436
1,0.672126755108224
1,0.887996705719748
1,1.19424497664681
1,0.900310925675517
1,0.86207557239833
1,0.886294542752971
1,0.745835500801652
1,1.06808746027863
1,1.2976752987253
1,0.731969282969833
1,1.11694865488839
1,0.813276187043753
1,0.819869215611703
1,1.03478307462222
1,1.03805803835716
1,0.794831311620167
1,0.80976543316914
1,0.807188879305077
1,1.35182961655102
1,0.941248225514907
1,0.968136688827088
1,0.726252618149846
1,0.780870097910142
1,0.827984046671759
1,0.68019668557608
1,1.00292532847803
1,1.03617337156151
1,1.37643244962499
1,0.763499334120332
1,0.809376414878457
1,0.758089359442141
1,1.01565144886715
1,0.979051444297952
1,0.837200664502271
1,0.927947767167332
1,0.839069257459057
1,0.93317646188253
1,0.813962603413657
1,1.28505392248154
1,1.00222443316488
1,0.975569524319041
1,0.751520501515194
1,0.967315620508176
1,1.01011959864431
1,0.880585242194693
1,1.25668378437453
1,0.834042406544825
1,1.0341717687201
1,0.983266019327461
1,0.827628340265555
1,1.19217836564429
1,0.96086492194855
1,0.75538237733455
1,1.24535790225424
1,1.24414494686615
1,0.79656829834497
1,1.17463612360713
1,1.16166270794459
1,0.860226104390083
1,0.933939824698128
1,0.963357963787548
1,0.601911591059599
1,1.25797327382991
1,0.932240828677591
1,0.968984358021197
1,0.963517894951942
1,1.27174411140896
1,0.650632526202755
1,0.850731647145008
1,0.82738453361666
1,1.28315630336458
1,0.693399548949604
1,0.93994418082879
1,0.860533054963852
1,1.04500598853473
1,0.895790584708405
1,1.22768311224037
1,0.676872059549467
1,0.630231226987281
1,0.723395032661263
1,0.715664546977737
1,1.09174445083866
1,0.900917259863637
1,1.13314386640295
1,1.2364942066149
1,1.02690013791022
1,1.29540553204384
1,0.746626254538905
1,0.682113072683506
1,0.821161248362782
1,1.01972876340745
1,0.917155292526363
1,0.953761883512601
1,0.881182299917779
1,1.19561029833895
1,0.701136948010878
1,0.987694657604527
1,0.893724507684608
1,0.916385249938079
1,0.954652414261584
1,0.996580585370862
1,0.895320296663102
1,0.68008543373131
1,0.926423729536275
1,1.203118187836
1,0.701760323946935
1,1.10931477722062
1,1.29507661903892
1,1.05143181428188
1,1.08256350637947
1,1.12482063921663
1,0.931539168562526
1,0.939245863711286
1,1.00824617994049
1,0.930833771282206
1,1.35329548610965
1,0.925066971218875
1,0.904923632210022
1,0.939985787245305
1,0.565761491094754
1,0.791578810554604
1,0.912920932585044
1,0.768316872035523
1,0.96032729966496
1,0.897828254656149
1,1.24867984780383
1,1.07923390435094
1,1.20059067159916
1,1.00564899513384
1,1.0629116677325
1,0.814826186349228
1,0.696898338908913
1,0.762048311033756
1,0.545163244328797
1,0.924480073555127
1,1.42294138463818
1,0.979459569550525
1,1.11428948117895
1,0.928738368816889
1,1.1720586784188
1,0.637340152871698
1,0.670751083639868
1,0.865322305994689
1,0.706293792996819
1,0.793946090746963
1,0.932396175298094
1,0.874322181572922
1,0.73256160088931
1,0.645826451709789
1,0.814599828225217
1,1.04756767762389
1,0.699805965823879
1,1.0328237992808
1,1.3336704521303
1,0.740175315111172
1,0.833167789822806
1,0.813679874781355
1,0.950508945530017
1,0.651729498807774
1,0.922939081352268
1,0.587065332342495
1,0.908225941760947
1,1.07008434384224
1,1.00985349491265
1,0.905747341586341
1,0.784873907918864
1,0.875523087575378
1,0.928596457849123
1,0.894357250764669
1,1.07193502785723
1,0.92860373922942
1,1.15952949907835
1,0.737241486172196
1,1.17430237303781
1,0.978998358814677
1,0.826059590491944
1,0.932417995732888
1,1.26002790146072
1,0.743456554640796
1,0.982959110074956
1,1.07246106287495
1,0.627374610273204
1,0.96729339117484
1,0.767320691349162
1,0.971967332044262
1,0.992066518730423
1,0.879963377459107
1,1.18633410111507
1,0.803929539935028
1,1.19403709026621
1,1.02473599197869
1,0.675740107512784
1,0.582971884571529
1,1.23690146917643
1,1.05207013340453
1,0.931317829490395
1,0.838552794627199
1,0.91340439821812
1,0.903317835472538
1,1.02571671819204
1,0.629182312891242
1,1.31325243990769
1,0.938796603792978
1,0.815319943485865
1,0.730792379310058
1,0.770981135019222
1,1.17116409789856
1,1.09114816390373
1,0.929005477094024
1,1.07716218744518
1,0.933703013680689
1,1.09406807598839
1,0.811038805294932
1,0.941334663816531
1,1.05705500525714
1,0.618502454192204
1,0.634679322931452
1,0.778855914880907
1,0.937859628465182
1,0.942241363960139
1,0.897399503601717
1,0.823885068160572
1,0.619145503639109
1,0.540588589743233
1,1.22877110369833
1,1.19795349119156
1,0.872314438678861
1,1.16330043545749
1,1.05647313675756
1,0.719692066195046
1,0.893081728265989
1,0.925421867724081
1,0.710648007683707
1,0.688008469334688
1,1.15140411341955
1,0.904652620537776
1,1.24771907019356
1,1.10639630430667
1,1.19535932941443
1,0.956460473944956
1,0.615517485335207
1,1.048627388714
1,1.12366334372154
1,1.33122491482062
1,1.17556021520652
1,1.06717455131219
1,1.18194350077635
1,0.919339257090029
1,0.817147017800348
1,1.02373604094108
1,0.918273403582539
1,0.950873709331676
1,1.24727759658349
1,1.33938691460198
1,0.889012592746758
1,1.14227500041505
1,1.06054056608086
1,0.63093982824637
1,0.939354528782462
1,1.00302045444701
1,0.654089437469214
1,0.651635186617517
1,1.25506032760489
1,0.844863562850838
1,1.28924368888766
1,0.987913888521841
1,0.932857496822334
1,0.87683507834621
1,0.503467374409142
1,1.04958494751688
1,0.665107608308993
1,0.716811061600311
1,0.913815906491801
1,1.21808233463799
1,1.05211042324019
1,0.682850372772705
1,0.790345702979813
1,0.866260486610967
1,0.562350405006264
1,1.37489288491994
1,1.00155991855864
1,0.697180171687552
1,1.1093004666343
1,0.628526905020821
1,0.938175983057408
1,0.907564583786116
1,0.789757371714465
1,0.895098999939029
1,1.0945432965989
1,1.01827032336427
1,0.70444303101572
1,0.991377029110757
1,0.929354568504247
1,0.80964549662347
1,1.19532162047778
1,0.943420586694888
1,0.970689933834957
1,0.953427762135221
1,0.630658000595997
1,1.15344796667009
1,0.978721551916355
1,1.07570020844007
1,1.10905282794802
1,0.799378005668022
1,1.42826753288018
1,0.781386153610201
1,1.06162029218977
1,0.720678975017034
1,0.913277659734751
1,1.20619732300712
1,0.717820801349678
1,0.713312127819135
1,0.782832161015316
1,1.15904158418838
1,0.933642093406391
1,0.698670876287586
1,0.937900169980385
1,0.763656148607277
1,0.81601947602892
1,0.886403290803496
1,1.10644046089817
1,1.02422227371867
1,1.25867819002881
1,1.04533389361897
1,1.033982239423
1,1.15976961200794
1,0.895134085896701
1,0.6666201476425
1,1.28249972507136
1,1.27862920884637
1,0.978346405071682
1,0.866592212731334
1,0.972073636985317
1,1.2301419004842
1,0.940583906957959
1,0.892812397474983
1,0.960607326679859
1,1.20301616533398
1,0.72474125138402
1,0.686904812734131
1,0.886349620322991
1,0.931292793520274
1,0.652581619910021
1,0.710508071938353
1,1.02910020488379
1,1.16454811659068
1,0.887158666288826
1,0.698888003027487
1,1.10087387887389
1,0.979924250180846
1,0.767894066495478
1,1.0302123473329
1,1.28093250190337
1,0.669580889732796
1,1.14474782227724
1,0.966133286448365
1,0.915364598356003
1,1.08482170403225
1,0.824468725603531
1,1.40043059397149
1,1.08706406433304
1,1.20079947323741
1,0.663200656758507
1,1.06846694625074
1,0.611214355130208
1,1.25961766907641
1,0.778565788725389
1,0.623450282491843
1,0.678425747788051
1,0.964943683893944
1,0.837103155169847
1,0.840113916721062
1,0.926592720627306
1,0.603106434164105
1,0.694716154581368
1,0.88117720081504
1,0.956032611988822
1,1.29831861629473
1,1.0335121273152
1,1.16549864322442
1,0.744933740184961
1,0.821582406565657
1,0.79783393657108
1,0.962911062672617
1,1.06767967834243
1,0.914827272357438
1,0.877502553829142
1,1.05326017401252
1,1.02921368930534
1,0.865068560243962
1,0.933094731930661
1,1.30337798024163
1,0.650305869348757
1,0.964991489967518
1,1.30087961237505
1,0.741471827887205
1,0.765378286239465
1,0.811651458342263
1,0.93891286130864
1,1.24414107312918
1,0.823790023924002
1,1.3208575613994
1,0.928329591225653
1,1.26152070039713
1,1.30110086390205
1,0.948574079968288
1,0.944009464900369
1,1.0100506075029
1,0.842041142718827
1,0.789659374581013
1,0.669702460276763
1,0.93886234248919
1,0.830993405031947
1,1.14349163776896
1,0.726321916173241
1,0.997130048318618
1,0.729873150471175
1,0.949032715886241
1,1.0306220714705
1,0.704152270801961
1,0.860618848974017
1,1.00930761611445
1,1.13929403969017
1,0.698007248117981
1,0.601844136873921
1,0.913503317644213
1,1.0676307905909
1,1.12190726200467
1,0.821214007762177
1,0.718151087803387
1,0.879077632652458
1,1.13806852709131
1,1.22643793476244
1,0.777258805662409
1,0.914157045599675
1,0.565734203184788
1,0.702994255825061
1,0.921314058295877
1,0.94703055083439
1,1.06395656991008
1,0.763214316454245
1,0.807872357041817
1,1.00025960994924
1,0.978521225487587
1,1.24520661314375
1,0.883181719203831
1,0.95860024957913
1,0.834499354976176
1,0.933501691033648
1,0.689887516092848
1,1.0871726705829
1,0.833286554627137
1,0.677664368936959
1,0.670198955144072
1,0.762888630233482
1,0.970754389856887
1,0.76669214978459
1,0.579553455753733
1,1.12239074553096
1,0.797420573272153
1,0.816761492085403
1,0.975942427566014
1,1.02316982318421
1,0.829713921299745
1,0.996662596424529
1,0.854777573682234
1,0.883451257141615
1,0.663384307464755
1,0.74112798321027
1,0.985147966935395
1,1.04399413612636
1,0.834111104569557
1,0.783395335925319
1,0.984509683432613
1,1.01209470095032
1,0.970643526637606
1,1.06112275286739
1,0.991648787244383
1,0.768453920626088
1,0.939710516869147
1,1.07341457533268
1,0.791753104812227
1,1.21665971487949
1,0.640410935013192
1,0.528470864059573
1,0.963893516568617
1,1.02137731971326
1,0.893188548335717
1,1.22809254663002
1,0.814051351465058
1,0.727254632261975
1,0.657431466926332
1,1.02479861479589
1,0.631035871986563
1,0.743918517811987
1,0.980745393852709
1,1.00873546694418
1,0.569856777428846
1,1.0202790240693
1,0.674363624214478
1,1.07399710613866
1,0.771997947976985
1,0.998495214224303
1,1.02993659691774
1,0.709199299538229
1,0.949126001209638
1,0.641688804483567
1,0.962556276443363
1,0.581468112812519
1,0.666773604210263
1,0.616833755907906
1,0.509502288118175
1,1.21675155707646
1,0.85285686559398
1,1.23553235944507
1,0.651406379928756
1,1.25253412975353
1,1.22585728194886
1,0.670891712124068
1,0.808699150504419
1,0.951462512858486
1,0.65083219804253
1,0.760873986524689
1,0.924438546563016
1,1.33175486065493
1,0.767658351347263
1,0.844745331317102
1,1.11991397372275
1,0.89567989355965
1,0.704758695349438
1,0.597474507542693
1,0.828264402821172
1,1.01249405852827
1,0.82822366131749
1,0.993549317320084
1,0.800391520447344
1,0.608810970179452
1,0.975415063081087
1,0.840642730520715
1,0.732001070330462
1,0.63469490976978
1,0.662052495284356
1,0.995390303175728
1,0.902450542591373
1,0.675486699975175
1,0.635271446464457
1,0.677139289563949
1,1.00440164116468
1,0.749531214801497
1,0.647287161237472
1,1.36732031263605
1,0.80551669571438
1,0.617140326168056
1,1.30635587028399
1,0.900303450425266
1,0.717962063243222
1,0.952287607863337
1,1.09170292143347
1,0.687198720408846
1,0.753691771298368
1,0.752432789073812
1,0.641737256598744
1,0.903359378589584
1,0.88632604655824
1,0.576625049533137
1,0.629982874638061
1,0.743281646550975
1,0.732591463982686
1,1.02448171741524
1,1.00267128092341
1,1.075705159333
1,0.815007817590457
1,1.02533549532559
1,0.957231900365517
1,1.04731598676721
1,0.791967898264378
1,1.44779471823506
1,1.30237136246393
1,1.0434253540218
1,0.817803653237821
1,0.86709249966971
1,0.846570329113017
1,0.720380078117605
1,0.879657019303372
1,0.969440144540546
1,0.671131660492273
1,0.691418581397892
1,1.054189725501
1,0.919816901833784
1,1.00158528000323
1,1.19543722322704
1,0.840623698145172
1,1.28214774931557
1,0.859876052237937
1,0.850004016972031
1,0.742467860487723
1,0.939425091870791
1,0.904722679238972
1,1.23586857445944
1,0.972605190168949
1,0.942572108407538
1,1.2008092145983
1,0.982742885246201
1,0.85157759873973
1,1.11285222776504
1,1.03292308116202
1,0.889163616643929
1,1.14327304458982
1,0.913679091209199
1,0.94001761646894
1,0.993012313193534
1,0.626182304833717
1,0.97019534940994
1,1.04318643497458
1,0.742360162418311
1,1.31044992515101
1,0.989820736541895
1,1.00362672072761
1,1.30910557540895
1,0.845020148088472
1,0.976724517977953
1,0.920461971434946
1,0.851821851156796
1,1.35971719367836
1,0.905140840975615
1,1.36424443864666
1,0.938866418702971
1,1.35778559999708
1,0.780007117026437
1,1.25809263839546
1,0.950150127128336
1,0.685994760370537
1,0.684508358534098
1,0.753551608825835
1,0.836608529027019
1,0.827543427655953
1,1.21872740353241
1,0.752663659649275
1,0.897118579339056
1,0.860533938346451
1,0.828199920629587
1,0.995088567691442
1,0.872645696457762
1,1.14811034614984
1,0.706413345746525
1,1.22245155693666
1,1.03637073235381
1,0.792652560741684
1,1.05437123349096
1,0.801802287135098
1,0.95640451091246
1,1.34679446657431
1,0.669829595149048
1,1.03085764729797
1,1.04216582570169
1,0.725495472956949
1,0.947100984733449
1,0.939309430893097
1,0.860499898130645
1,0.804563729727127
1,0.525431124525567
1,0.970200234804464
1,1.26618629785578
1,0.634505408135372
1,1.26825169093782
2,0.764673786755303
2,0.855298899015414
2,0.459285623122915
2,0.774705337530518
2,0.541125214675748
2,0.553135127710661
2,0.846179421040578
2,0.942016804349277
2,1.22359198950008
2,0.934431830767117
2,0.736547843123602
2,0.783059119464593
2,1.02207901438392
2,1.04719868950885
2,0.912829129868309
2,1.08650787200791
2,1.13570423204877
2,1.02687053508084
2,1.07759910253716
2,0.779625552835767
2,1.00937441362459
2,0.722840943229824
2,0.742600072433414
2,1.01481123383254
2,0.552158324677711
2,1.2984768843237
2,0.792562015566914
2,0.934897376142055
2,1.19243288068393
2,1.00341990833517
2,0.829133227960257
2,0.929621855893755
2,0.853067737814318
2,1.06065889893871
2,1.12794988298473
2,0.993527478649396
2,0.73371110184527
2,0.702576203388156
2,0.730557160788756
2,1.08804795362326
2,0.591115541477141
2,0.802763689339937
2,0.97459634469763
2,0.793983678622469
2,1.0962529038663
2,1.067293078536
2,0.730354540781602
2,0.584568623740849
2,0.825460815843034
2,1.00685747738713
2,0.702372044676657
2,0.759284804477746
2,0.73827757632818
2,0.78171284724294
2,0.554473468246426
2,0.979258116539242
2,0.499990204343127
2,1.07753689595897
2,0.896478460364687
2,0.460023893569184
2,0.622518870350995
2,0.553881987658537
2,0.855867345861215
2,0.904871290542303
2,1.13397151859265
2,0.967508552671401
2,0.85002270965982
2,0.918984148535133
2,0.989848478892727
2,1.0155267386925
2,0.925848335735265
2,0.872398596655967
2,0.644001494439312
2,1.04337239644224
2,1.0300153361712
2,1.17003128901608
2,0.95777047583167
2,1.01656898664335
2,0.918879415938482
2,0.739236519457443
2,0.582393413304955
2,0.654491637931821
2,0.374962350146122
2,0.861454289741767
2,0.698235007899903
2,1.05307323578293
2,0.721713781577796
2,0.938946641907183
2,1.05204246909339
2,1.2140464460146
2,1.06683387881811
2,1.18825477752198
2,0.55279745687714
2,0.967538312604296
2,1.02033773696225
2,0.848082138000235
2,1.17019017628932
2,1.14623079976708
2,1.03616181994864
2,0.85997053477843
2,1.13518224623286
2,1.36285980270662
2,1.14560175323356
2,1.05484385528405
2,1.1076013185711
2,0.976691992806311
2,0.841279601747744
2,0.830994430173337
2,1.2460753853532
2,0.57180130140183
2,1.01914454933213
2,1.11519810116782
2,0.992019380236832
2,0.946576042680163
2,0.89353007996624
2,1.28375433489843
2,0.882425165971151
2,1.08079533814677
2,0.718039586951051
2,0.971109247632668
2,1.15986465896415
2,0.686784346567185
2,0.797717683550886
2,1.12494703701342
2,0.49890110659395
2,1.01734564850633
2,0.887800463227859
2,0.944189039052977
2,0.544925592535648
2,0.574237722951274
2,1.20963448113029
2,0.903557977189233
2,1.01311886333573
2,1.07128520777881
2,0.86896119345192
2,0.810259585925365
2,1.02512228045548
2,0.612313487181743
2,0.973183545583688
2,0.520851580548254
2,0.901450513853049
2,0.939890774058448
2,0.9580674006015
2,1.28987186665099
2,0.858849069046521
2,1.00196867480168
2,0.822310692939822
2,0.75603723360456
2,0.632621817401332
2,1.00102199152909
2,1.05939991072317
2,0.751243027498124
2,1.11450481529826
2,1.10915927004732
2,0.606476350823143
2,1.18958267512118
2,0.818102605929043
2,0.92886598049681
2,0.88507151584273
2,1.03157542341127
2,0.550415583401377
2,0.793191731005823
2,1.08052716392049
2,0.849653702199927
2,0.984630593939511
2,0.757377435932289
2,1.32085744160275
2,0.803343710752349
2,0.977679077688252
2,0.952974949456835
2,0.875755425124273
2,0.869096684851442
2,0.862181418878102
2,1.01589673528303
2,0.725691677081692
2,0.657178690846306
2,0.983425708548808
2,0.949411704218576
2,0.617681548186314
2,0.658232432277964
2,1.06272052006933
2,0.814839454610082
2,0.902959686303103
2,0.747567950029922
2,0.762167713607153
2,1.16293615472118
2,0.57572472669807
2,0.859298177930934
2,1.08855678946327
2,0.517887923024846
2,0.854694707375252
2,1.20367919326414
2,0.986748782456391
2,0.991139329088841
2,0.922643359057957
2,0.659914923069926
2,0.739326368624598
2,0.80919708061989
2,0.566555219997888
2,0.597656308292384
2,0.862609280304491
2,0.997319753780792
2,0.460400594500604
2,0.900145450203345
2,0.889420783988058
2,1.02198682730555
2,1.0181950557771
2,0.77399593987345
2,0.621177211645904
2,0.468126000379533
2,1.02656248877741
2,0.793056423392204
2,0.694163289366783
2,0.90170774290217
2,1.04773004512185
2,0.995318353340743
2,0.882289152520362
2,0.906594286617696
2,0.635516896389264
2,0.780684180205722
2,0.915583770261351
2,0.951366727892745
2,0.516529976910946
2,1.12629367830498
2,1.0751052276657
2,1.21381939320307
2,1.21381686663198
2,0.744000083969151
2,0.840054964506228
2,0.809381341665278
2,1.14515142296135
2,1.02196247489332
2,0.938275895089659
2,1.06832452330895
2,1.08706898843112
2,1.12937306764592
2,0.738556666260878
2,1.14146245593365
2,1.11288119494567
2,0.969691071556532
2,0.915160374024166
2,0.629048982107905
2,0.907942111720405
2,0.855409460512818
2,0.992523013223991
2,0.727716738587129
2,1.07156571327401
2,1.15122361109015
2,1.00225290912882
2,0.5668957292083
2,0.875831338815932
2,1.00757085253531
2,0.67641230408757
2,1.17624323531709
2,0.926264337724332
2,1.12486161059648
2,0.48629908683588
2,0.970788955612634
2,0.635284545468438
2,0.761412335966046
2,1.28153097360005
2,0.682406686203215
2,0.727614934221018
2,0.934997119568121
2,1.17346155972502
2,0.902900196178583
2,0.810403395349911
2,0.613586344398819
2,0.914288699561495
2,1.158361444341
2,0.994809825024317
2,0.988009320784812
2,1.10700009545706
2,1.07148418843302
2,0.747053204242531
2,1.15917994331592
2,1.03396996998575
2,0.906675338668576
2,0.817219346575834
2,0.927236095759748
2,0.898809774012845
2,0.517634580925151
2,0.86345944708219
2,0.519823526725337
2,1.08253845206339
2,0.881007483182435
2,0.772516717170988
2,0.818446789226115
2,0.97553107607683
2,0.997488584890019
2,0.794179645090907
2,0.890115210129305
2,0.918787187129254
2,0.873602460208153
2,1.13659334223012
2,1.01039927415768
2,0.694002825275064
2,1.15704397835299
2,1.01077948075149
2,0.904165695101764
2,0.882586801539367
2,0.927128368353612
2,1.18001609146971
2,1.07877773986828
2,1.12373184450152
2,0.82339843649392
2,0.864729613138763
2,0.797036113975058
2,1.11107109954634
2,0.577365359747011
2,0.859869712457714
2,0.578765830699757
2,0.998719572517407
2,0.557264955171885
2,0.868230781660985
2,0.938577644295991
2,1.22916405019226
2,0.910709559905712
2,1.15141343356085
2,0.610914800834397
2,0.900023479351659
2,0.916126028654058
2,1.23835789098724
2,0.55671379429444
2,1.01527751048998
2,1.05685519092342
2,1.05341701257557
2,0.745338296904218
2,1.11760691423176
2,0.969628388608986
2,0.883240818028772
2,0.769655558771068
2,1.01074674768953
2,0.857709754879168
2,0.863420674940902
2,0.968247820799133
2,0.91007904887077
2,0.687575359717651
2,1.14385180962481
2,0.962920070649097
2,1.11451010019564
2,1.07427271837065
2,0.950583889014084
2,0.622916633340203
2,0.57806981198367
2,0.759010836932184
2,0.860607832207236
